v2 LocusID,v1 LocusID,Uniprot Acc N°,EMBL
Ec-20_004190,Esi_0010_0136,D8LC26,CBN79209.1
Ec-20_004200,Esi_0010_0137,D8LC27,CBN79210.1
Ec-20_004210,Esi_0010_0138,D8LC28,CBN79211.1
Ec-20_004220,Esi_0010_0140,D8LC29,CBN79212.1
Ec-20_004230,Esi_0010_0141,D8LC30,CBN79213.1
Ec-20_004240,Esi_0010_0142,D8LC31,CBN79214.1
Ec-20_004250,Esi_0010_0143,D8LC32,CBN79215.1
Ec-20_004260,Esi_0010_0144,D8LC33,CBN79216.1
Ec-20_004270,Esi_0010_0146,D8LC34,CBN79217.1
Ec-20_004280,Esi_0010_0147,D8LC35,CBN79218.1
Ec-20_004290,Esi_0010_0150,D8LC36,CBN79219.1
Ec-20_004310,Esi_0010_0151,D8LC37,CBN79220.1
Ec-20_004320,Esi_0010_0153,D8LC38,CBN79221.1
Ec-20_004340,Esi_0010_0155,D8LC39,CBN79222.1
Ec-20_004350,Esi_0010_0156,D8LC40,CBN79223.1
Ec-20_004360,Esi_0010_0158,D8LC41,CBN79224.1
Ec-20_004370,Esi_0010_0159,D8LC42,CBN79225.1
Ec-20_004380,Esi_0010_0161,D8LC43,CBN79226.1
Ec-20_004390,Esi_0010_0163,D8LC44,CBN79227.1
Ec-20_004400,Esi_0010_0165,D8LC45,CBN79228.1
Ec-20_004410,Esi_0010_0167,D8LC46,CBN79229.1
Ec-20_004420,Esi_0010_0168,D8LC47,CBN79230.1
Ec-20_004450,Esi_0010_0169,D8LC48,CBN79231.1
Ec-20_004460,Esi_0010_0170,D8LC49,CBN79232.1
Ec-20_004470,Esi_0010_0172,D8LC50,CBN79233.1
Ec-20_004480,Esi_0010_0177,D8LC51,CBN79234.1
Ec-20_004500,Esi_0010_0178,D8LC52,CBN79235.1
Ec-20_004510,Esi_0010_0180,D8LC53,CBN79236.1
Ec-20_004520,Esi_0010_0181,D8LC54,CBN79237.1
Ec-20_004530,Esi_0010_0183,D8LC55,CBN79238.1
Ec-20_004540,Esi_0010_0184,D8LC56,CBN79239.1
Ec-20_004540,Esi_0010_0186,D8LC57,CBN79240.1
Ec-20_004550,Esi_0010_0187,D8LC58,CBN79241.1
,Esi_0010_0188,D8LC59,CBN79242.1
Ec-20_004560,Esi_0010_0189,D8LC60,CBN79243.1
Ec-20_004580,Esi_0010_0190,D8LC61,CBN79244.1
Ec-20_004590,Esi_0010_0193,D8LC62,CBN79245.1
Ec-20_004600,Esi_0010_0194,D8LC63,CBN79246.1
Ec-20_004610,Esi_0010_0195,D8LC64,CBN79247.1
Ec-20_004620,Esi_0010_0196,D8LC65,CBN79248.1
Ec-20_004630,Esi_0010_0199,D8LC66,CBN79249.1
Ec-20_004640,Esi_0010_0200,D8LC67,CBN79250.1
Ec-20_004650,Esi_0010_0201,D8LC68,CBN79251.1
Ec-20_004660,Esi_0010_0203,D8LC69,CBN79252.1
Ec-20_004670,Esi_0010_0205,D8LC70,CBN79253.1
Ec-20_004680,Esi_0010_0207,D8LC71,CBN79254.1
Ec-20_004690,Esi_0010_0208,D8LC72,CBN79255.1
Ec-20_004700,Esi_0010_0210,D8LC73,CBN79256.1
Ec-20_004710,Esi_0010_0211,D8LC74,CBN79257.1
Ec-20_004720,Esi_0010_0212,D8LC75,CBN79258.1
Ec-20_004730,Esi_0010_0215,D8LC76,CBN79259.1
,Esi_0010_0216,D8LC77,CBN79260.1
Ec-20_004740,Esi_0010_0217,D8LC78,CBN79261.1
Ec-20_004750,Esi_0010_0218,D8LC79,CBN79262.1
Ec-20_004760,Esi_0010_0220,D8LC80,CBN79263.1
Ec-20_004770,Esi_0010_0222,D8LC81,CBN79264.1
Ec-20_004780,Esi_0010_0223,D8LC82,CBN79265.1
Ec-20_004800,Esi_0010_0226,D8LC83,CBN79266.1
Ec-20_004810,Esi_0010_0227,D8LC84,CBN79267.1
Ec-20_004490,Esi_0010_0239,,
Ec-20_003740,Esi_0010_0240,D8LBY4,CBN79167.1
Ec-20_004570,Esi_0010_0244,,
Ec-20_003780,Esi_0010_0245,,
Ec-20_003800,Esi_0010_0246,,
Ec-20_004430,Esi_0010_0247,,
Ec-20_004440,Esi_0010_0248,,
Ec-20_004790,Esi_0010_0249,,
Ec-20_004820,Esi_0010_0250,,
Ec-20_003530,Esi_0010_0251,,
Ec-20_003610,Esi_0010_0252,,
Ec-20_003660,Esi_0010_0253,,
Ec-20_004080,Esi_0010_0254,,
Ec-20_004130,Esi_0010_0255,,
Ec-20_004150,Esi_0010_0256,,
Ec-20_004300,Esi_0010_0257,,
Ec-20_004330,Esi_0010_0258,,
Ec-03_002770,Esi_0011_0001,D8LCI6,CBN79499.1
Ec-03_002760,Esi_0011_0004,D8LCI7,CBN79500.1
Ec-03_002750,Esi_0011_0005,D8LCI8,CBN79501.1
Ec-03_002740,Esi_0011_0007,D8LCI9,CBN79502.1
,Esi_0011_0011,D8LCJ0,CBN79503.1
Ec-03_002730,Esi_0011_0012,D8LCJ1,CBN79504.1
Ec-03_002720,Esi_0011_0013,D8LCJ2,CBN79505.1
Ec-03_002700,Esi_0011_0015,D8LCJ3,CBN79506.1
Ec-03_002690,Esi_0011_0016,D8LCJ4,CBN79507.1
Ec-03_002680,Esi_0011_0019,D8LCJ5,CBN79508.1
Ec-03_002670,Esi_0011_0020,D8LCJ6,CBN79509.1
Ec-03_002650,Esi_0011_0023,D8LCJ7,CBN79510.1
Ec-03_002640,Esi_0011_0026,D8LCJ8,CBN79511.1
Ec-03_002630,Esi_0011_0028,D8LCJ9,CBN79512.1
Ec-03_002620,Esi_0011_0031,D8LCK0,CBN79513.1
Ec-03_002600,Esi_0011_0032,D8LCK1,CBN79514.1
Ec-03_002580,Esi_0011_0035,D8LCK2,CBN79515.2
Ec-03_002570,Esi_0011_0036,D8LCK3,CBN79516.1
Ec-03_002560,Esi_0011_0039,D8LCK4,CBN79517.1
Ec-03_002550,Esi_0011_0042,D8LCK5,CBN79518.1
Ec-03_002540,Esi_0011_0044,D8LCK6,CBN79519.1
Ec-03_002530,Esi_0011_0046,D8LCK7,CBN79520.1
Ec-03_002510,Esi_0011_0047,D8LCK8,CBN79521.1
Ec-03_002500,Esi_0011_0048,D8LCK9,CBN79522.1
Ec-03_002480,Esi_0011_0051,D8LCL0,CBN79523.1
Ec-03_002470,Esi_0011_0054,D8LCL1,CBN79524.1
Ec-03_002460,Esi_0011_0056,D8LCL2,CBN79525.1
Ec-03_002450,Esi_0011_0058,D8LCL3,CBN79526.1
Ec-03_002440,Esi_0011_0063,D8LCL4,CBN79527.1
Ec-03_002430,Esi_0011_0065,D8LCL5,CBN79528.1
Ec-03_002420,Esi_0011_0067,D8LCL6,CBN79529.1
Ec-03_002410,Esi_0011_0069,D8LCL7,CBN79530.1
Ec-03_002400,Esi_0011_0074,D8LCL8,CBN79531.1
Ec-03_002390,Esi_0011_0075,D8LCL9,CBN79532.1
Ec-03_002380,Esi_0011_0076,D8LCM0,CBN79533.1
Ec-03_002370,Esi_0011_0078,D8LCM1,CBN79534.1
Ec-03_002360,Esi_0011_0080,D8LCM2,CBN79535.1
Ec-03_002350,Esi_0011_0081,D8LCM3,CBN79536.1
Ec-03_002340,Esi_0011_0083,D8LCM4,CBN79537.1
Ec-03_002330,Esi_0011_0084,D8LCM5,CBN79538.1
Ec-03_002320,Esi_0011_0085,D8LCM6,CBN79539.1
Ec-03_002300,Esi_0011_0088,D8LCM7,CBN79540.1
Ec-03_002290,Esi_0011_0089,D8LCM8,CBN79541.1
Ec-03_002280,Esi_0011_0091,D8LCM9,CBN79542.1
Ec-03_002270,Esi_0011_0092,D8LCN0,CBN79543.1
Ec-03_002260,Esi_0011_0093,D8LCN1,CBN79544.1
Ec-03_002250,Esi_0011_0095,D8LCN2,CBN79545.1
Ec-03_002240,Esi_0011_0097,D8LCN3,CBN79546.1
Ec-03_002230,Esi_0011_0099,D8LCN4,CBN79547.1
Ec-03_002220,Esi_0011_0100,D8LCN5,CBN79548.1
Ec-03_002210,Esi_0011_0103,D8LCN6,CBN79549.1
Ec-03_002200,Esi_0011_0105,D8LCN7,CBN79550.1
Ec-03_002190,Esi_0011_0106,D8LCN8,CBN79551.1
Ec-03_002180,Esi_0011_0107,D8LCN9,CBN79552.1
Ec-03_002170,Esi_0011_0111,D8LCP0,CBN79553.1
Ec-03_002160,Esi_0011_0114,D8LCP1,CBN79554.1
Ec-03_002150,Esi_0011_0115,D8LCP2,CBN79555.1
Ec-03_002140,Esi_0011_0116,D8LCP3,CBN79556.1
Ec-03_002130,Esi_0011_0120,D8LCP4,CBN79557.1
Ec-03_002120,Esi_0011_0122,D8LCP5,CBN79558.1
Ec-03_002100,Esi_0011_0125,D8LCP6,CBN79559.1
Ec-03_002090,Esi_0011_0127,D8LCP7,CBN79560.1
Ec-03_002080,Esi_0011_0128,D8LCP8,CBN79561.1
Ec-03_002070,Esi_0011_0129,D8LCP9,CBN79562.1
Ec-03_002060,Esi_0011_0147,D8LCQ0,CBN79563.1
Ec-03_002040,Esi_0011_0149,D8LCQ1,CBN79564.1
Ec-03_002030,Esi_0011_0150,D8LCQ2,CBN79565.1
Ec-03_002020,Esi_0011_0151,D8LCQ3,CBN79566.1
Ec-03_002010,Esi_0011_0154,D8LCQ4,CBN79567.1
Ec-03_002000,Esi_0011_0155,D8LCQ5,CBN79568.1
Ec-03_001980,Esi_0011_0161,D8LCQ6,CBN79569.1
Ec-03_001970,Esi_0011_0162,D8LCQ7,CBN79570.1
Ec-03_001960,Esi_0011_0163,D8LCQ8,CBN79571.1
Ec-03_001950,Esi_0011_0164,D8LCQ9,CBN79572.1
Ec-03_001940,Esi_0011_0165,D8LCR0,CBN79573.1
Ec-03_001930,Esi_0011_0166,D8LCR1,CBN79574.1
Ec-03_001920,Esi_0011_0168,D8LCR2,CBN79575.1
,Esi_0011_0169,D8LCR3,CBN79576.1
,Esi_0011_0172,D8LCR4,CBN79577.1
,Esi_0011_0176,D8LCR5,CBN79578.1
Ec-03_001910,Esi_0011_0179,D8LCR6,CBN79579.1
Ec-03_001900,Esi_0011_0180,D8LCR7,CBN79580.1
Ec-03_001890,Esi_0011_0185,D8LCR8,CBN79581.1
Ec-03_001880,Esi_0011_0190,D8LCR9,CBN79582.1
Ec-03_001870,Esi_0011_0193,D8LCS0,CBN79583.1
Ec-03_001860,Esi_0011_0194,D8LCS1,CBN79584.1
Ec-03_001850,Esi_0011_0199,D8LCS2,CBN79585.1
Ec-03_001840,Esi_0011_0201,D8LCS3,CBN79586.1
Ec-03_001830,Esi_0011_0202,D8LCS4,CBN79587.1
Ec-03_001820,Esi_0011_0203,D8LCS5,CBN79588.1
Ec-03_001810,Esi_0011_0204,D8LCS6,CBN79589.1
Ec-03_001790,Esi_0011_0207,D8LCS7,CBN79590.1
Ec-03_001780,Esi_0011_0210,D8LCS9,CBN79592.1
Ec-03_001760,Esi_0011_0211,D8LCT0,CBN79593.1
Ec-03_001750,Esi_0011_0215,D8LCT1,CBN79594.1
Ec-03_001740,Esi_0011_0217,D8LCT2,CBN79595.1
Ec-03_001800,Esi_0011_0242,D8LCS8,CBN79591.1
Ec-03_002490,Esi_0011_0246,,
Ec-03_001770,Esi_0011_0247,,
Ec-03_001730,Esi_0011_0248,,
Ec-03_002660,Esi_0011_0249,,
Ec-03_002610,Esi_0011_0250,,
Ec-03_002590,Esi_0011_0251,,
Ec-03_002520,Esi_0011_0252,,
Ec-03_002310,Esi_0011_0253,,
Ec-03_002110,Esi_0011_0254,,
Ec-03_002050,Esi_0011_0255,,
Ec-03_002710,Esi_0011_0256,,
Ec-03_001990,Esi_0011_0257,,
Ec-15_000950,Esi_0012_0001,D8LDE2,CBN74007.1
Ec-15_000940,Esi_0012_0004,D8LDE3,CBN74008.1
Ec-15_000930,Esi_0012_0017,D8LDE4,CBN74009.1
Ec-15_000920,Esi_0012_0020,D8LDE5,CBN74010.1
Ec-15_000910,Esi_0012_0021,D8LDE6,CBN74011.1
Ec-15_000900,Esi_0012_0022,D8LDE7,CBN74012.1
Ec-15_000880,Esi_0012_0023,D8LDE8,CBN74013.1
Ec-15_000870,Esi_0012_0025,D8LDE9,CBN74014.1
Ec-15_000860,Esi_0012_0026,D8LDF0,CBN74015.1
Ec-15_000850,Esi_0012_0027,D8LDF1,CBN74016.1
Ec-15_000840,Esi_0012_0029,D8LDF2,CBN74017.1
Ec-15_000830,Esi_0012_0030,D8LDF3,CBN74018.1
Ec-15_000820,Esi_0012_0032,D8LDF4,CBN74019.1
Ec-15_000810,Esi_0012_0033,D8LDF5,CBN74020.1
Ec-15_000800,Esi_0012_0035,D8LDF6,CBN74021.1
Ec-15_000790,Esi_0012_0036,D8LDF7,CBN74022.1
Ec-15_000780,Esi_0012_0037,D8LDF8,CBN74023.1
Ec-15_000770,Esi_0012_0039,D8LDF9,CBN74024.1
Ec-15_000760,Esi_0012_0040,D8LDG0,CBN74025.1
Ec-15_000750,Esi_0012_0041,D8LDG1,CBN74026.1
Ec-15_000740,Esi_0012_0044,D8LDG2,CBN74027.1
Ec-15_000730,Esi_0012_0045,D8LDG3,CBN74028.1
Ec-15_000720,Esi_0012_0046,D8LDG4,CBN74029.1
Ec-15_000700,Esi_0012_0049,D8LDG5,CBN74030.1
Ec-15_000690,Esi_0012_0052,D8LDG6,CBN74031.1
Ec-15_000680,Esi_0012_0055,D8LDG7,CBN74032.1
Ec-15_000670,Esi_0012_0056,D8LDG8,CBN74033.1
Ec-15_000660,Esi_0012_0057,D8LDG9,CBN74034.1
Ec-15_000650,Esi_0012_0063,D8LDH0,CBN74035.1
Ec-15_000640,Esi_0012_0064,D8LDH1,CBN74036.1
Ec-15_000630,Esi_0012_0075,D8LDH2,CBN74037.1
Ec-15_000620,Esi_0012_0076,D8LDH3,CBN74038.1
Ec-15_000600,Esi_0012_0078,D8LDH4,CBN74039.1
Ec-15_000590,Esi_0012_0081,D8LDH5,CBN74040.1
Ec-15_000580,Esi_0012_0083,D8LDH6,CBN74041.1
Ec-15_000570,Esi_0012_0084,D8LDH7,CBN74042.1
Ec-15_000550,Esi_0012_0086,D8LDH8,CBN74044.1
Ec-15_000530,Esi_0012_0087,D8LDH9,CBN74045.1
Ec-15_000520,Esi_0012_0092,D8LDI0,CBN74047.1
Ec-15_000510,Esi_0012_0096,D8LDI1,CBN74048.1
Ec-15_000500,Esi_0012_0098,D8LDI2,CBN74049.1
Ec-15_000490,Esi_0012_0099,D8LDI3,CBN74050.1
Ec-15_000480,Esi_0012_0100,D8LDI4,CBN74051.1
Ec-15_000470,Esi_0012_0102,D8LDI5,CBN74052.1
Ec-15_000450,Esi_0012_0104,D8LDI6,CBN74053.1
Ec-15_000440,Esi_0012_0106,D8LDI7,CBN74055.1
Ec-15_000420,Esi_0012_0107,D8LDI8,CBN74056.1
Ec-15_000410,Esi_0012_0109,D8LDI9,CBN74057.1
,Esi_0012_0110,D8LDJ0,CBN74058.1
Ec-15_000400,Esi_0012_0111,D8LDJ1,CBN74059.1
Ec-15_000360,Esi_0012_0115,D8LDJ2,CBN74060.1
Ec-15_000350,Esi_0012_0116,D8LDJ3,CBN74062.1
Ec-15_000340,Esi_0012_0117,D8LDJ4,CBN74063.1
Ec-15_000320,Esi_0012_0122,D8LDJ5,CBN74064.1
Ec-15_000310,Esi_0012_0124,D8LDJ6,CBN74065.1
Ec-15_000300,Esi_0012_0126,D8LDJ7,CBN74067.1
Ec-15_000290,Esi_0012_0127,D8LDJ8,CBN74070.1
Ec-15_000280,Esi_0012_0128,D8LDJ9,CBN74071.1
Ec-15_000270,Esi_0012_0131,D8LDK0,CBN74073.1
Ec-15_000260,Esi_0012_0132,D8LDK1,CBN74074.1
Ec-15_000250,Esi_0012_0133,D8LDK2,CBN74075.1
Ec-15_000240,Esi_0012_0136,D8LDK3,CBN74077.1
Ec-15_000230,Esi_0012_0137,D8LDK4,CBN74078.1
Ec-15_000210,Esi_0012_0144,D8LDK5,CBN74079.1
,Esi_0012_0149,D8LDK6,CBN74080.1
Ec-15_000200,Esi_0012_0156,D8LDK7,CBN74081.1
Ec-15_000190,Esi_0012_0160,D8LDK8,CBN74082.1
Ec-15_000180,Esi_0012_0161,D8LDK9,CBN74083.1
Ec-15_000170,Esi_0012_0167,D8LDL0,CBN74084.1
Ec-15_000160,Esi_0012_0169,D8LDL1,CBN74085.1
Ec-15_000150,Esi_0012_0170,D8LDL2,CBN74086.1
Ec-15_000140,Esi_0012_0171,D8LDL3,CBN74088.1
,Esi_0012_0172,D8LDL4,CBN74089.1
Ec-15_000130,Esi_0012_0173,D8LDL5,CBN74090.1
Ec-15_000120,Esi_0012_0174,D8LDL6,CBN74091.1
Ec-15_000110,Esi_0012_0175,D8LDL7,CBN74092.1
Ec-15_000100,Esi_0012_0176,D8LDL8,CBN74093.1
Ec-15_000090,Esi_0012_0177,D8LDL9,CBN74095.1
Ec-15_000070,Esi_0012_0179,D8LDM0,CBN74096.1
Ec-15_000060,Esi_0012_0180,D8LDM1,CBN74097.1
Ec-15_000050,Esi_0012_0182,D8LDM2,CBN74099.1
Ec-15_000040,Esi_0012_0184,D8LDM3,CBN74100.1
Ec-15_000020,Esi_0012_0192,D8LDM4,CBN74101.1
Ec-15_000460,Esi_0012_0205,,
Ec-15_000080,Esi_0012_0210,,
Ec-15_000610,Esi_0012_0211,,
Ec-15_000560,Esi_0012_0212,,
Ec-15_000430,Esi_0012_0213,,
Ec-15_000030,Esi_0012_0214,,
Ec-15_000890,Esi_0012_0215,,
Ec-15_000710,Esi_0012_0216,,
Ec-15_000960,Esi_0012_0217,,
Ec-15_000540,Esi_0012_0218,,
Ec-15_000390,Esi_0012_0219,,
Ec-15_000380,Esi_0012_0220,,
Ec-15_000370,Esi_0012_0221,,
Ec-15_000330,Esi_0012_0222,,
Ec-15_000220,Esi_0012_0223,,
Ec-00_000930,Esi_0013_0004,D8LE48,CBN74120.1
Ec-00_000940,Esi_0013_0010,D8LE49,CBN74121.1
Ec-00_000950,Esi_0013_0012,D8LE50,CBN74122.1
Ec-00_000970,Esi_0013_0013,D8LE51,CBN74123.1
,Esi_0013_0014,D8LE52,CBN74124.1
Ec-00_000980,Esi_0013_0015,D8LE53,CBN74125.1
Ec-00_000990,Esi_0013_0016,D8LE54,CBN74126.1
Ec-00_001000,Esi_0013_0017,D8LE55,CBN74127.1
Ec-00_001020,Esi_0013_0022,D8LE56,CBN74128.1
Ec-00_001030,Esi_0013_0025,D8LE57,CBN74129.1
Ec-00_001040,Esi_0013_0026,D8LE58,CBN74130.1
Ec-00_001050,Esi_0013_0027,D8LE59,CBN74131.1
Ec-00_001060,Esi_0013_0028,D8LE60,CBN74132.1
Ec-00_001070,Esi_0013_0030,D8LE61,CBN74133.1
Ec-00_001080,Esi_0013_0033,D8LE62,CBN74134.1
Ec-00_001090,Esi_0013_0034,D8LE63,CBN74135.1
Ec-00_001100,Esi_0013_0035,D8LE64,CBN74136.1
Ec-00_001110,Esi_0013_0036,D8LE65,CBN74137.1
Ec-00_001120,Esi_0013_0037,D8LE66,CBN74139.1
Ec-00_001130,Esi_0013_0038,D8LE67,CBN74140.1
,Esi_0013_0040,D8LE68,CBN74141.1
Ec-00_001140,Esi_0013_0043,D8LE69,CBN74142.1
,Esi_0013_0045,D8LE70,CBN74143.1
Ec-00_001150,Esi_0013_0047,D8LE71,CBN74144.1
Ec-00_001160,Esi_0013_0049,D8LE72,CBN74145.1
Ec-00_001170,Esi_0013_0050,D8LE73,CBN74146.1
Ec-00_001180,Esi_0013_0057,D8LE74,CBN74147.1
Ec-00_001190,Esi_0013_0059,D8LE75,CBN74149.1
Ec-00_001200,Esi_0013_0065,D8LE76,CBN74150.1
,Esi_0013_0067,D8LE77,CBN74151.1
Ec-00_001220,Esi_0013_0069,D8LE78,CBN74153.1
Ec-00_001230,Esi_0013_0070,D8LE79,CBN74154.1
Ec-00_001240,Esi_0013_0071,D8LE80,CBN74156.1
Ec-00_001250,Esi_0013_0072,D8LE81,CBN74157.1
Ec-00_001260,Esi_0013_0073,D8LE82,CBN74158.1
Ec-00_001270,Esi_0013_0074,D8LE83,CBN74159.1
Ec-00_001280,Esi_0013_0075,D8LE84,CBN74160.1
Ec-00_001290,Esi_0013_0076,D8LE85,CBN74161.1
Ec-00_001300,Esi_0013_0077,D8LE86,CBN74162.1
Ec-00_001310,Esi_0013_0081,D8LE87,CBN74163.1
Ec-00_001320,Esi_0013_0082,D8LE88,CBN74164.1
Ec-00_001340,Esi_0013_0083,D8LE89,CBN74165.1
Ec-00_001350,Esi_0013_0084,D8LE90,CBN74166.1
Ec-00_001360,Esi_0013_0086,D8LE91,CBN74167.1
Ec-00_001370,Esi_0013_0087,D8LE92,CBN74169.1
Ec-00_001380,Esi_0013_0091,D8LE93,CBN74170.1
Ec-00_001390,Esi_0013_0092,D8LE94,CBN74171.1
Ec-00_001400,Esi_0013_0093,D8LE95,CBN74172.1
Ec-00_001410,Esi_0013_0097,D8LE96,CBN74174.1
Ec-00_001420,Esi_0013_0099,D8LE97,CBN74177.1
Ec-00_001430,Esi_0013_0100,D8LE98,CBN74178.1
Ec-00_001440,Esi_0013_0102,D8LE99,CBN74180.1
Ec-00_001450,Esi_0013_0103,D8LEA0,CBN74181.1
Ec-00_001460,Esi_0013_0104,D8LEA1,CBN74182.1
Ec-00_001480,Esi_0013_0105,D8LEA2,CBN74184.1
Ec-00_001490,Esi_0013_0107,D8LEA3,CBN74185.1
Ec-00_001500,Esi_0013_0108,D8LEA4,CBN74187.1
Ec-00_001510,Esi_0013_0109,D8LEA5,CBN74188.1
Ec-00_001520,Esi_0013_0110,D8LEA6,CBN74189.1
Ec-00_001530,Esi_0013_0113,D8LEA7,CBN74191.1
Ec-00_001540,Esi_0013_0114,D8LEA8,CBN74192.1
Ec-00_001550,Esi_0013_0115,D8LEA9,CBN74194.1
Ec-00_001570,Esi_0013_0117,D8LEB0,CBN74195.1
Ec-00_001580,Esi_0013_0118,D8LEB1,CBN74196.1
Ec-00_001590,Esi_0013_0119,D8LEB2,CBN74197.1
Ec-00_001600,Esi_0013_0122,D8LEB3,CBN74198.1
Ec-00_001610,Esi_0013_0127,D8LEB4,CBN74199.1
Ec-00_001620,Esi_0013_0129,D8LEB5,CBN74200.1
Ec-00_001630,Esi_0013_0130,D8LEB6,CBN74201.1
,Esi_0013_0131,D8LEB7,CBN74202.1
Ec-00_001640,Esi_0013_0133,D8LEB8,CBN74203.1
Ec-00_001650,Esi_0013_0134,D8LEB9,CBN74204.1
Ec-00_001670,Esi_0013_0136,D8LEC0,CBN74205.1
Ec-00_001690,Esi_0013_0137,D8LEC1,CBN74206.1
Ec-00_001700,Esi_0013_0140,D8LEC2,CBN74207.1
Ec-00_001710,Esi_0013_0141,D8LEC3,CBN74208.1
Ec-00_001720,Esi_0013_0142,D8LEC4,CBN74209.1
Ec-00_001730,Esi_0013_0143,D8LEC5,CBN74210.1
Ec-00_001740,Esi_0013_0145,D8LEC6,CBN74211.1
Ec-00_001750,Esi_0013_0146,D8LEC7,CBN74212.1
Ec-00_001760,Esi_0013_0147,D8LEC8,CBN74213.1
Ec-00_001770,Esi_0013_0148,D8LEC9,CBN74214.1
Ec-00_001790,Esi_0013_0153,D8LED0,CBN74215.1
Ec-00_001800,Esi_0013_0157,D8LED1,CBN74216.1
Ec-00_001810,Esi_0013_0159,D8LED2,CBN74217.1
Ec-00_001850,Esi_0013_0166,D8LED3,CBN74218.1
Ec-00_001860,Esi_0013_0168,D8LED4,CBN74219.1
Ec-00_001870,Esi_0013_0178,D8LED5,CBN74220.1
Ec-00_001890,Esi_0013_0182,D8LED6,CBN74221.1
Ec-00_001900,Esi_0013_0183,D8LED7,CBN74223.1
Ec-00_001910,Esi_0013_0184,D8LED8,CBN74224.1
Ec-00_001920,Esi_0013_0185,D8LED9,CBN74225.1
Ec-00_001930,Esi_0013_0186,D8LEE0,CBN74226.1
Ec-00_001940,Esi_0013_0187,D8LEE1,CBN74227.1
Ec-00_001950,Esi_0013_0189,D8LEE2,CBN74228.1
Ec-00_001960,Esi_0013_0190,D8LEE3,CBN74229.1
Ec-00_001990,Esi_0013_0192,D8LEE4,CBN74231.1
Ec-00_002000,Esi_0013_0194,D8LEE5,CBN74232.1
Ec-00_002010,Esi_0013_0196,D8LEE6,CBN74233.1
Ec-00_002020,Esi_0013_0197,D8LEE7,CBN74234.1
Ec-00_002030,Esi_0013_0199,D8LEE8,CBN74235.1
Ec-00_002040,Esi_0013_0200,D8LEE9,CBN74236.1
Ec-00_002050,Esi_0013_0201,D8LEF0,CBN74237.1
Ec-00_002060,Esi_0013_0206,D8LEF1,CBN74238.1
,Esi_0013_0207,D8LEF2,CBN74239.1
Ec-00_002070,Esi_0013_0208,D8LEF3,CBN74240.1
Ec-00_002080,Esi_0013_0211,D8LEF4,CBN74241.1
Ec-00_002090,Esi_0013_0217,D8LEF5,CBN74242.1
Ec-00_002100,Esi_0013_0218,D8LEF6,CBN74243.1
Ec-00_001010,Esi_0013_0236,,
Ec-00_001470,Esi_0013_0241,,
Ec-00_000960,Esi_0013_0242,,
Ec-00_001840,Esi_0013_0243,,
Ec-00_001880,Esi_0013_0244,,
Ec-00_001820,Esi_0013_0245,,
Ec-00_001830,Esi_0013_0246,,
Ec-00_001970,Esi_0013_0247,,
Ec-00_001980,Esi_0013_0248,,
Ec-00_001210,Esi_0013_0249,,
Ec-00_001330,Esi_0013_0250,,
Ec-00_001560,Esi_0013_0251,,
Ec-00_001660,Esi_0013_0252,,
Ec-00_001680,Esi_0013_0253,,
Ec-00_001780,Esi_0013_0254,,
Ec-21_005320,Esi_0014_0002,D8LER9,CBN79739.1
Ec-21_005340,Esi_0014_0006,D8LES0,CBN79740.1
Ec-21_005350,Esi_0014_0008,D8LES1,CBN79741.1
Ec-21_005360,Esi_0014_0010,D8LES2,CBN79742.1
Ec-21_005370,Esi_0014_0012,D8LES3,CBN79743.1
Ec-21_005380,Esi_0014_0013,D8LES4,CBN79744.1
Ec-21_005390,Esi_0014_0018,D8LES5,CBN79745.1
Ec-21_005410,Esi_0014_0020,D8LES6,CBN79746.1
Ec-21_005420,Esi_0014_0022,D8LES7,CBN79747.1
Ec-21_005430,Esi_0014_0023,D8LES8,CBN79748.1
Ec-21_005440,Esi_0014_0027,D8LES9,CBN79749.1
Ec-21_005480,Esi_0014_0036,D8LET0,CBN79750.1
Ec-21_005490,Esi_0014_0037,D8LET1,CBN79751.1
Ec-21_005500,Esi_0014_0042,D8LET2,CBN79752.1
,Esi_0014_0044,D8LET3,CBN79753.1
Ec-21_005510,Esi_0014_0047,D8LET4,CBN79754.1
Ec-21_005520,Esi_0014_0048,D8LET5,CBN79755.1
Ec-21_005530,Esi_0014_0050,D8LET6,CBN79756.1
Ec-21_005540,Esi_0014_0051,D8LET7,CBN79757.1
Ec-21_005550,Esi_0014_0052,D8LET8,CBN79758.1
Ec-21_005560,Esi_0014_0053,D8LET9,CBN79759.1
Ec-21_005570,Esi_0014_0054,D8LEU0,CBN79760.1
Ec-21_005580,Esi_0014_0056,D8LEU1,CBN79761.1
Ec-21_005590,Esi_0014_0057,D8LEU2,CBN79762.1
Ec-21_005600,Esi_0014_0058,D8LEU3,CBN79763.1
Ec-21_005610,Esi_0014_0059,D8LEU4,CBN79764.1
Ec-21_005620,Esi_0014_0060,D8LEU5,CBN79765.1
Ec-21_005630,Esi_0014_0062,D8LEU6,CBN79766.1
Ec-21_005640,Esi_0014_0064,D8LEU7,CBN79767.1
Ec-21_005650,Esi_0014_0065,D8LEU8,CBN79768.1
Ec-21_005660,Esi_0014_0066,D8LEU9,CBN79769.1
Ec-21_005670,Esi_0014_0067,D8LEV0,CBN79770.1
Ec-21_005680,Esi_0014_0068,D8LEV1,CBN79771.1
